Operation,Energy,Time,Power
select,2.36771175,1102666,2.1472610473162317
select,2.3677331,282792,8.37270184446519
select,2.3677921500000005,399542,5.926265949512192
select,2.36781435,1294333,1.8293703011512494
select,2.3679233,543042,4.360479115795832
select,2.3687015,644667,3.67430239177746
select,2.3687716,719667,3.291482866381257
select,2.3692083,477792,4.9586604631304
select,2.3692431500000004,1115583,2.1237712926783576
select,2.3692968000000003,348333,6.80181550412967
select,2.3699158500000004,724541,3.2709202791836494
select,2.37016395,749041,3.164264639719321
select,2.3704261,450292,5.264197676174572
select,2.37050845,503208,4.71079245560484
select,2.37054285,835292,2.8379810293885255
select,2.3709312000000002,1070458,2.214875501887977
select,2.3710020999999997,280000,8.467864642857142
select,2.37236165,1677084,1.4145753283675715
select,2.3728289,917417,2.5864235129717454
select,2.3729120000000004,359834,6.594463002384434
select,2.3732243,655125,3.6225518794123257
select,2.37340895,785042,3.0232891361226537
select,2.37392425,275833,8.606382303785262
select,2.37432405,1137958,2.086477752254477
select,2.37455445,328500,7.228476255707763
select,2.3755455,920125,2.5817638907757097
select,2.37554705,383167,6.1997694216881944
select,2.37567695,935583,2.5392476669627384
select,2.3757150000000005,963334,2.46613843173811
select,2.3758778499999997,901375,2.635837304118707
select,2.3763203,373750,6.358047625418061
select,2.3764552500000002,481375,4.93680654375487
select,2.3765660500000005,1277083,1.8609331186774867
select,2.3767224,381375,6.231982694198623
select,2.37687,293667,8.093759257935009
select,2.3771632,385167,6.171772763502585
select,2.3774708500000004,456416,5.2089997940475365
select,2.37792475,672583,3.5355112305841807
select,2.3781936000000004,366000,6.497796721311477
select,2.37894185,564791,4.212074643540708
select,2.3790602499999998,997167,2.3858192760089327
select,2.3790828000000004,348917,6.818477746856703
select,2.3792411,1755792,1.3550814105543254
select,2.37958435,396166,6.006533498583927
select,2.38043585,726625,3.2760169963874075
select,2.3806751,1178041,2.020876268313242
select,2.3808248,327833,7.262309773573741
select,2.3811207000000003,366417,6.498390358525942
select,2.381617,316125,7.533782522736259
select,2.381835,615833,3.8676637984648434
select,2.3818564500000003,695708,3.423643899452069
select,2.3823358500000005,1151416,2.069048762567135
select,2.3830943,1132042,2.1051288733103544
select,2.38316745,378292,6.2998092743171945
select,2.3839565,341250,6.985953113553114
select,2.3840877,380375,6.267729740387774
select,2.38458295,276708,8.617687056391576
select,2.3849182,596292,3.99958107772702
select,2.38502595,1055583,2.259439522993455
select,2.38542965,1194000,1.9978472780569514
select,2.3859372000000003,377708,6.316882883073697
select,2.3864186000000003,278458,8.57012044904438
select,2.3869878,356709,6.691694910977855
select,2.38706705,349375,6.8323922719141335
select,2.3872085,331417,7.203035752541361
select,2.38750675,1412250,1.690569481324128
select,2.3875616,366375,6.51671538723985
select,2.3875851000000003,1142542,2.0897132009151527
select,2.3880175,776625,3.0748656043779174
select,2.38866715,385958,6.188930272205784
select,2.38866715,279834,8.536014744455642
select,2.3888654,314834,7.587698279093109
select,2.38909575,714500,3.343730930720784
select,2.38918,742084,3.219554659580317
select,2.3893307,833083,2.868058404744785
select,2.3899074000000002,290500,8.226875731497419
select,2.3901317,321250,7.440098677042802
select,2.39054365,749208,3.190760976924966
select,2.3907260000000004,585084,4.086124385558314
select,2.3910636500000004,286458,8.346995545594819
select,2.3912107000000007,1348542,1.7731822219849294
select,2.3914905,794167,3.011319407630889
select,2.3920760000000003,647042,3.696940847734769
select,2.3926442500000005,1074625,2.2264922647435155
select,2.39366525,397750,6.018014456316782
select,2.3937497750000003,452792,5.286643260039931
select,2.39386705,377000,6.3497799734748
select,2.3942261000000005,287500,8.32774295652174
select,2.3943232500000002,287250,8.33532898172324
select,2.39471945,1143459,2.0942766203248215
select,2.3947401,1053125,2.2739371869436202
select,2.39514285,284208,8.427429382705624
select,2.3952147000000004,546542,4.382489726315636
select,2.3955110000000004,332875,7.196428088621857
select,2.3956590500000003,1095084,2.187648664394695
select,2.39581145,355459,6.740050047966151
select,2.39594215,449458,5.330736464808726
select,2.39610495,1188875,2.015438923351908
select,2.3964187000000003,760292,3.1519714793789757
select,2.3965764,1138209,2.105567958081512
select,2.3968057000000003,332000,7.2192942771084345
select,2.39702225,342583,6.996909508060821
select,2.3974374000000003,748875,3.201385277916876
select,2.3975158000000003,746000,3.2138281501340487
select,2.3980856000000004,293833,8.16138963288671
select,2.39824745,768791,3.1195051060691394
select,2.3984280000000004,487958,4.915234507887975
select,2.3985616000000003,341166,7.030482521704977
select,2.398813,671875,3.5703263255813953
select,2.3991264,325500,7.370588018433179
select,2.3996450499999997,1217667,1.9706907142921668
select,2.399932,1019792,2.3533544095266485
select,2.3999870000000003,308875,7.770091460946986
select,2.4002785500000003,574875,4.175305153294195
select,2.4002867500000002,534250,4.492815629386992
select,2.4005327000000003,1055375,2.2745779462276445
select,2.4014897000000004,583250,4.117427689669953
select,2.4019014500000004,603458,3.9802296928700933
select,2.40201,521333,4.6074390073139435
select,2.4025800000000004,408250,5.885070422535213
select,2.40286385,365000,6.583188630136987
select,2.40296,520750,4.6144215074411905
select,2.4035592,613000,3.92097748776509
select,2.40385255,821708,2.925434034961324
select,2.4038776,286625,8.386838552115133
select,2.4047137999999997,390292,6.161319729843297
select,2.40480105,1727750,1.3918686441904213
select,2.4048672,279709,8.597746944145523
select,2.4049289500000004,419250,5.736264639236733
select,2.4049656500000007,684166,3.5151785531581528
select,2.4052513500000003,790667,3.042053544665454
select,2.4054600500000003,850208,2.8292606632729878
select,2.4055484000000003,341708,7.0397778220000715
select,2.4056308000000004,627375,3.834438414026699
select,2.4058784500000003,637584,3.773429775527617
select,2.4070202000000003,333417,7.21924856860928
select,2.4084160000000003,320625,7.511628849902536
select,2.40851865,386959,6.224221816781623
select,2.40872805,1081875,2.2264384055459274
select,2.4087429499999997,315333,7.638727789352842
select,2.4088940500000002,506417,4.756740097587562
select,2.4089346000000003,1452125,1.6589030558664029
select,2.40936075,335042,7.19122005599298
select,2.4096037000000003,595459,4.0466324297726635
select,2.4096513500000003,1730833,1.3921917076921921
select,2.4098879,507375,4.749717467356493
select,2.41011795,409042,5.892103867084554
select,2.41116445,678500,3.553669049373618
select,2.4116218500000004,362625,6.650456670113756
select,2.411829,320084,7.5349876907311835
select,2.4118682000000002,726167,3.321368500634152
select,2.4119684500000003,414459,5.819558629442237
select,2.41199885,789209,3.0562231930958714
select,2.4122653,323500,7.456770633693973
select,2.4124557000000006,1540875,1.5656401070820156
select,2.4132322000000004,775833,3.110504709131991
select,2.4136839500000002,377375,6.395982643259358
select,2.4137659,938917,2.570797951256607
select,2.4140334000000006,1167458,2.067768947576701
select,2.4154521000000004,305666,7.902259655964355
select,2.41589295,1492042,1.619185619439667
select,2.41593725,311375,7.758931352870333
select,2.41615595,482292,5.009736736251067
select,2.4163726000000008,699458,3.454635732238391
select,2.41648735,411459,5.872972398221937
select,2.41757435,941375,2.5681310317354935
select,2.4177568000000003,281167,8.5990062845213
select,2.4180172000000004,1418500,1.7046296792386328
select,2.4184733000000005,331250,7.301051471698114
select,2.4186432,650625,3.7174151008645535
select,2.4187482000000005,274833,8.800792481252254
select,2.41948015,1034500,2.338791831802803
select,2.419781500000001,1079708,2.241144364957934
select,2.4200493000000005,326667,7.408306624176916
select,2.42025375,320334,7.555407012680515
select,2.4204328000000004,299750,8.074838365304421
select,2.4206682,651583,3.7150573296111165
select,2.420732,656792,3.685690446899475
select,2.4207704999999997,327583,7.389792815866512
select,2.42085535,593125,4.081526406743941
select,2.4209336500000003,296917,8.153570358046188
select,2.420981200000001,888625,2.724412660008441
select,2.4211081500000002,330417,7.3274321539146
select,2.4212063,564750,4.287217884019478
select,2.42146755,327875,7.385337552420892
select,2.42154055,561250,4.314548864142538
select,2.4221775500000002,277875,8.716788304093567
select,2.42254725,704750,3.437456190138347
select,2.4228718000000002,818291,2.960892640882034
select,2.4232370500000004,422750,5.732080544056772
select,2.4232548000000005,332500,7.287984360902256
select,2.42381535,489459,4.95202938346215
select,2.4238280999999997,287292,8.436810283613882
select,2.4241730500000003,335667,7.221958220498292
select,2.4243050999999998,741250,3.270563372681281
select,2.4246833500000005,1197500,2.024787766179541
select,2.4263667499999997,768875,3.1557363030401553
select,2.4263677500000007,730166,3.323035789121927
select,2.42674375,1602416,1.514428057383351
select,2.42709865,794708,3.054076025408074
select,2.4272305000000003,368708,6.583069800492532
select,2.4272571000000007,1619416,1.4988471770070202
select,2.427525,303291,8.003946704649989
select,2.4275312000000002,552750,4.391734418815016
select,2.4275794,397000,6.114809571788413
select,2.4278809000000003,520250,4.666758097068717
select,2.4281185,375125,6.472825058313895
select,2.4287069999999997,1468541,1.6538230801863887
select,2.4292954000000004,905166,2.6838120300585753
select,2.4303131000000002,435834,5.576235676886154
select,2.4312048500000003,286542,8.484636981664119
select,2.4313834,312000,7.792895512820513
select,2.4315277,327083,7.433977614244703
select,2.4319852500000003,718459,3.385002136517185
select,2.4321006,1230208,1.9769832418582876
select,2.4322748,288875,8.419817568152316
select,2.4323893000000005,298083,8.16010741974551
select,2.4328836000000003,534458,4.552057598539081
select,2.43341655,315584,7.710836259125937
select,2.43346995,554250,4.390563734776726
select,2.4339222,370083,6.576692795940371
select,2.4341323500000005,358958,6.781106285415008
select,2.43427575,355709,6.843447171704961
select,2.4347600000000003,327500,7.434381679389315
select,2.4350711,1165542,2.0892178059649504
select,2.4353769,316667,7.690655799309685
select,2.43539605,594541,4.096262579031555
select,2.4356397000000003,507083,4.80323674822465
select,2.43612705,310250,7.852141982272362
select,2.4368743000000004,467667,5.210703983817546
select,2.4368864000000006,995083,2.4489277778838554
select,2.436990700000001,283333,8.601153766063257
select,2.4373105,378750,6.435143234323433
select,2.4378691500000005,1304250,1.8691732029902246
select,2.4380604000000003,485125,5.025633393455296
select,2.4387671,291708,8.360302425713385
select,2.4388994500000005,528458,4.615124475360389
select,2.43937495,1467000,1.6628322767552828
select,2.4401196,661500,3.688767346938776
select,2.4402430500000003,284334,8.582311823418937
select,2.4403599000000002,496333,4.916779460563776
select,2.4404934000000003,1373125,1.7773279198907603
select,2.4415336000000005,1102791,2.213958583267365
select,2.44186165,1226667,1.9906475433022979
select,2.4426833000000006,2000875,1.22080754669832
select,2.443264,522042,4.680205807195589
select,2.4437259500000006,416666,5.864951663922664
select,2.4441025,1687583,1.4482858028316237
select,2.44423885,621000,3.9359723832528184
select,2.4452599500000005,722791,3.3830802403461036
select,2.4455528,312625,7.822639904038385
select,2.4457045,305875,7.995764609726195
select,2.4458204,742291,3.2949616794491647
select,2.44604575,854500,2.8625462258630776
select,2.44639395,637875,3.835224691358025
select,2.4466192500000004,1490208,1.6417971518069965
select,2.4467899500000003,1037250,2.358920173535792
select,2.4469947249999997,859375,2.8474120436363632
select,2.4470863000000005,814792,3.003326370411099
select,2.4471046,366792,6.671641148116643
select,2.4474091500000004,703625,3.4782862320127914
select,2.4476991000000003,525208,4.660437579016315
select,2.44815685,641875,3.814071041869523
select,2.4483461999999996,363125,6.7424335972461265
select,2.4484591,412750,5.932063234403392
select,2.4485698,283125,8.648370154525386
select,2.4488107500000003,598833,4.089304948124102
select,2.4505628500000003,346916,7.063850759261609
select,2.4506095000000006,320958,7.6352965185476
select,2.45087525,791125,3.0979620793174276
select,2.4508864000000004,415584,5.8974512974512985
select,2.4510934,770834,3.1797940931510547
select,2.4511631000000005,277959,8.818434013649497
select,2.451634825,1059125,2.314773822731028
select,2.45191625,981750,2.4974955436720143
select,2.4522491,342042,7.169438548482351
select,2.45245015,1009583,2.4291714004693032
select,2.4524868000000004,375666,6.52837041414448
select,2.4525731000000004,914083,2.6830967209761045
select,2.4525988000000005,411750,5.956524104432303
select,2.4528912,284542,8.620489066640424
select,2.4530979000000004,316375,7.753766574476493
select,2.4531196,817208,3.0018301338214997
select,2.4539316,345375,7.105122258414767
select,2.4542459,459167,5.344996264975488
select,2.45425225,821667,2.986918362304924
select,2.4543272500000004,508708,4.824628765421421
select,2.4543537000000004,331375,7.406574726518295
select,2.4544546999999994,343292,7.149757932022882
select,2.4546786500000004,382250,6.421657684761283
select,2.4551181,296125,8.290816715913888
select,2.4551967500000003,452792,5.422350107775757
select,2.4554438000000003,971125,2.5284528768181236
select,2.4555954500000006,364083,6.744603428339144
select,2.45577615,352750,6.9618034018426656
select,2.4562605,373917,6.568999269891447
select,2.45646275,277375,8.856107255520504
select,2.4568212000000003,1026584,2.3932003615875566
select,2.45735005,844042,2.9114073114845
select,2.45793845,1333333,1.8434542983635744
select,2.4581972000000003,372000,6.608056989247312
select,2.45833045,1357167,1.8113691609065061
select,2.4583589500000005,372959,6.5914991996439305
select,2.4584805000000003,596750,4.119782991202347
select,2.4586893,539667,4.555937828327469
select,2.4590088000000003,336458,7.308516367570396
select,2.45905155,1078708,2.2796266923022723
select,2.4591962499999998,680125,3.6158004043374374
select,2.45964845,1258791,1.9539768317377548
select,2.459773,1420125,1.7320820350321275
select,2.4599029,784959,3.1337979435868624
select,2.4601452000000004,960709,2.5607600220254003
select,2.4602513000000004,345167,7.127712962131375
select,2.46041515,330042,7.454854685161283
select,2.4605306500000004,1057333,2.3271104278406143
select,2.4607762,557791,4.411645580513132
select,2.46079625,440333,5.588489279704224
select,2.460801,299458,8.217516312805135
select,2.46089145,1009917,2.436726433954474
select,2.4611824,514750,4.781315978630404
select,2.4612410000000002,1425416,1.7266825965191919
select,2.4612690500000003,435625,5.6499719942611195
select,2.46138135,361584,6.807218654586486
select,2.4620967,283250,8.692309620476612
select,2.4620967,314083,7.839000200583922
select,2.46211765,435250,5.656789546237795
select,2.4622550000000003,321375,7.661625826526644
select,2.4624265000000003,503125,4.894263850931678
select,2.4628817,564459,4.3632605733986
select,2.4629573000000002,285291,8.63314054772145
select,2.4635339500000004,535584,4.599715357441597
select,2.4636063999999998,381042,6.465445803874638
select,2.4637751000000003,284833,8.649893446335224
select,2.4641551,1457209,1.6910100747387644
select,2.4643505999999995,399125,6.174382962730973
select,2.4645966500000003,1231500,2.0012965083231835
select,2.4646878500000002,433834,5.681177247518637
select,2.4647755000000005,359459,6.8569030125828
select,2.4648808,560458,4.39797594110531
select,2.4649928000000005,352209,6.998664997203367
select,2.4653347500000002,314291,7.844115008065775
select,2.4653568000000003,907208,2.7175210095149076
select,2.4654787000000002,1799583,1.3700277786576114
select,2.465701,773417,3.1880615502374527
select,2.4665790000000003,330458,7.464122520864983
select,2.46669945,565000,4.3658397345132745
select,2.46675695,1121708,2.199107922917551
select,2.46679445,762459,3.235314226732192
select,2.4668239,1023667,2.4097913677006293
select,2.4670963500000003,504291,4.892207772893032
select,2.46739055,929208,2.6553694651789486
select,2.4674446500000005,314583,7.84354097328845
select,2.4675536000000005,360166,6.851156411210388
select,2.46783,361209,6.832138734084699
select,2.4678843500000003,380375,6.488029838974696
select,2.4684232,342875,7.199192708713088
select,2.46865135,460792,5.3574093083213254
select,2.46865345,1106084,2.231886050245732
select,2.4687027,962792,2.56410803164131
select,2.46890535,526292,4.691132204175629
select,2.4691230500000003,978583,2.5231616020306915
select,2.4691913999999997,875625,2.819918800856531
select,2.4696942,766875,3.220465134474328
select,2.469758,1098000,2.2493242258652093
select,2.46991575,499000,4.949730961923848
select,2.47010875,682916,3.617002310679498
select,2.4713552500000002,429625,5.752354378818738
select,2.47166495,337542,7.322540454224956
select,2.4717259,346667,7.129971701950287
select,2.47292725,1070209,2.3106956211356846
select,2.4730563000000005,1042916,2.3712900176044864
select,2.4730737499999997,1432375,1.7265546731826509
select,2.4733697,552500,4.476687239819005
select,2.4734549,361417,6.843770215568166
select,2.4734827500000005,635417,3.8926921218664288
select,2.4735153000000003,823750,3.0027499848254937
select,2.4735678,306000,8.083554901960785
select,2.47369085,1430875,1.728795911592557
select,2.4738968500000005,695542,3.556790028495764
select,2.474047325,521500,4.744098418024928
select,2.4744183,412125,6.004048043676069
select,2.4763013000000003,439292,5.637027990493795
select,2.47793425,1096916,2.2590009171167162
select,2.47813075,588125,4.213612327311371
select,2.47851005,492834,5.029097119922733
select,2.4787329000000002,1168792,2.120764772517266
select,2.47902425,382750,6.476875898105813
select,2.4790542,423792,5.849695605391324
select,2.4794894,1289041,1.9235147679554023
select,2.479651,472875,5.243776896642876
select,2.47973075,297042,8.348081247769676
select,2.4798873,659875,3.7581167645387388
select,2.4799145,388000,6.391532216494845
select,2.4799389499999998,353750,7.010428127208479
select,2.4799628,650584,3.8119025367977075
select,2.4800529,917958,2.701706287215755
select,2.4802362500000004,840584,2.950610825330961
select,2.4803378499999997,1306500,1.8984598928434746
select,2.4804259,366375,6.770183282156261
select,2.48060655,943084,2.6303134715465433
select,2.4808108000000004,520958,4.7620168996349035
select,2.4811533000000003,389875,6.363971272843861
select,2.4813639000000003,464666,5.340102137879682
select,2.4819417500000003,914333,2.7144833993741893
select,2.4820341,586750,4.230139071154666
select,2.4821634500000003,1818459,1.3649818060236718
select,2.4822424,287167,8.643898498086479
select,2.4823075500000003,447541,5.546547802324257
select,2.4826838,409083,6.068899954288006
select,2.482931525,967750,2.5656745285455953
select,2.4837347500000004,1621000,1.5322237816162865
select,2.4837833,794792,3.1250733525249372
select,2.48384755,511875,4.852449426129427
select,2.4841128,417750,5.946410053859965
select,2.48432265,342375,7.256145016429355
select,2.4843662,822625,3.0200470445221095
select,2.48440435,353792,7.022217432841896
select,2.4847414000000008,1407000,1.7659853589196879
select,2.4847727,373708,6.648968445952455
select,2.4848787000000003,1604209,1.548974416675134
select,2.485049,489041,5.081473741465439
select,2.4850904000000003,762084,3.2609140199768007
select,2.4855214500000002,563375,4.411841934768138
select,2.4855912,801959,3.0993993458518454
select,2.4856872500000002,1251042,1.986893525557096
select,2.4857519000000003,524667,4.737770624033912
select,2.4860559500000003,661542,3.75797145154805
select,2.4867033500000004,986875,2.5197754021532623
select,2.4867461000000004,1237708,2.0091540977354923
select,2.4871413500000004,358084,6.94569249114733
select,2.4876970499999995,1802250,1.3803285060341237
select,2.48775645,370292,6.718364020826807
select,2.4877695,1039875,2.392373602596466
select,2.487813,319125,7.795732079905993
select,2.4884936,458750,5.424509209809265
select,2.48865365,1054708,2.359566486648437
select,2.4886583500000006,340250,7.314205290227775
select,2.4891723500000005,1048667,2.373653743275988
select,2.489408449999999,604667,4.116990756895943
select,2.48951445,343666,7.243994023266777
select,2.4896458,281958,8.829846289163633
select,2.4896614,1078833,2.307735673639942
select,2.4897504,301958,8.245353327283928
select,2.4900481500000002,1186458,2.098724227911987
select,2.4903922000000005,481958,5.167239054025456
select,2.4907604500000002,501125,4.970337640309304
select,2.4911790000000007,276708,9.002916431762003
select,2.49150375,279417,8.916793716917725
select,2.49150375,277250,8.986487826871056
select,2.4915325,295750,8.424454775993237
select,2.4916441999999996,290375,8.580780714593198
select,2.49178215,326625,7.6288776119402995
select,2.49252085,539083,4.623630962208046
select,2.4929858,327916,7.6025134485660955
select,2.494398,571958,4.361155889068778
select,2.4947131000000002,708917,3.5190482101571834
select,2.4951157999999998,501792,4.972410480836681
select,2.49514515,329459,7.573461796460257
select,2.4952381500000005,398042,6.2687810582802825
select,2.4956608,539167,4.628734325357449
select,2.4961318500000003,286208,8.721390911504919
select,2.4961669000000004,382458,6.526643186964321
select,2.4962707,313792,7.955176358861922
select,2.496321,776917,3.213111567902363
select,2.4966718,299666,8.331515086796635
select,2.4969560500000005,724583,3.446059388641468
select,2.49779635,1362166,1.8336945350273022
select,2.4978926500000003,1181416,2.1143209927747724
select,2.4979245999999997,425417,5.871708464870937
select,2.4983659,678250,3.683547217102838
select,2.49899455,563125,4.437726170921199
select,2.4992050000000003,800083,3.123682167975073
select,2.5002801000000003,1030292,2.4267684306973174
select,2.5005880000000005,509500,4.907925417075565
select,2.5009122,1440166,1.7365443983540787
select,2.5010422500000002,1150083,2.174662393931569
select,2.5014122000000003,856500,2.9205046117921776
select,2.50209465,632708,3.954580390954437
select,2.50215185,473792,5.2811188242942055
select,2.50225825,534084,4.685139884362759
select,2.50283445,1251833,1.9993357340795455
select,2.5030268500000004,529792,4.7245463313904335
select,2.5031243,546166,4.583083348286053
select,2.503691,318375,7.863968590498626
select,2.5042066000000003,637875,3.925857887517147
select,2.50451185,562458,4.452797986694118
select,2.50468695,466291,5.371510387290341
select,2.50492895,2757042,0.9085566886539995
select,2.50500645,1684791,1.4868351326663072
select,2.50528635,397209,6.307224534187292
select,2.5053817499999997,1006000,2.4904391153081504
select,2.5054548000000003,728083,3.441166460417288
select,2.5054583499999996,285791,8.766750352530345
select,2.5055954000000003,347208,7.21641033616737
select,2.5059349500000003,555750,4.509104723346829
select,2.5059885000000004,495708,5.055372315960203
select,2.5061971,330375,7.585916307226637
select,2.5067250500000005,336042,7.459558775391172
select,2.5070031500000005,1347583,1.8603701219145687
select,2.5072630500000006,530166,4.729203777684726
select,2.5075647500000002,721583,3.4750884513631832
select,2.5082611000000004,326458,7.68325818328851
select,2.50835795,394875,6.352283507439063
select,2.508405325,355334,7.059288795893441
select,2.5084142000000003,1225375,2.047058410690605
select,2.50847195,779125,3.2196014118402054
select,2.50863995,704334,3.561719226957665
select,2.50868695,566708,4.426771723709565
select,2.51015545,593500,4.2294110362257795
select,2.5107489000000003,560500,4.479480642283676
select,2.51097895,544209,4.61399747155964
select,2.51127095,359875,6.978175616533519
select,2.51234105,301417,8.335100707657498
select,2.5124817000000004,348875,7.201667359369402
select,2.5127849500000004,1453417,1.7288809405697059
select,2.51336745,375542,6.692640104169441
select,2.5133963500000003,1126958,2.2302484653376613
select,2.51369235,585625,4.292324183564568
select,2.5137663500000005,1139000,2.2069941615452158
select,2.51382215,318791,7.885486572707512
select,2.5138269500000003,346458,7.255791322469102
select,2.5138353500000004,473125,5.313258335535008
select,2.5140811000000003,329417,7.631910617849109
select,2.5141390500000003,492459,5.105275870681621
select,2.5141787000000004,1546208,1.6260287749125606
select,2.5142219500000005,1178958,2.1325797441469505
select,2.5147710500000002,310041,8.111091920100892
select,2.5151261000000003,402167,6.25393455952378
select,2.5153719500000005,1124458,2.2369638972731756
select,2.5155988,1305333,1.9271701550485583
select,2.5156368,1240958,2.0271732000599534
select,2.51569675,536834,4.6861725412324855
select,2.5160858000000004,549334,4.580247718145974
select,2.5166541000000002,1322500,1.9029520604914933
select,2.5172550000000005,350417,7.1835983984795275
select,2.5174451999999996,379959,6.625570653675791
select,2.51755015,1136000,2.216153301056338
select,2.5176776500000004,291709,8.630784960354328
select,2.5178318,1111084,2.266103912935476
select,2.5178688000000005,300000,8.392896
select,2.51800935,290042,8.681533536522295
select,2.5193835,827500,3.0445722054380666
select,2.519436,921667,2.733564291658484
select,2.5194583500000003,313083,8.04725376337904
select,2.51953605,846958,2.9748063658410455
select,2.5198763500000005,1084625,2.323269655410857
select,2.5199155500000003,383167,6.5765463883893975
select,2.5199802000000004,370000,6.810757297297299
select,2.52028905,356750,7.064580378416259
select,2.5203065000000002,439833,5.7301441683548076
select,2.5208390000000005,516042,4.884949287073534
select,2.5209194000000004,1065875,2.3651172979946056
select,2.5210528000000005,885833,2.845968483901594
select,2.5210974000000004,360750,6.988488981288982
select,2.5211549,536417,4.699990678893473
select,2.5212871000000003,342542,7.360519585919392
select,2.5216621999999997,578083,4.36211097714342
select,2.5217685500000004,658125,3.8317470845204182
select,2.5218206000000003,654750,3.851577854142803
select,2.52241095,380208,6.634292150612295
select,2.522532,884583,2.8516623086810395
select,2.5226577,439292,5.742553244766579
select,2.5228133,1203834,2.0956488186909494
select,2.5229324,819625,3.078154521885009
select,2.5233252000000004,676792,3.728361446352794
select,2.5236102000000002,360000,7.0100283333333335
select,2.5240307000000004,398583,6.332509665489999
select,2.52499795,661083,3.8194870386925692
select,2.525088200000001,457375,5.520826892593607
select,2.52524065,726083,3.4778952957168814
select,2.5252947500000005,432333,5.841087194361755
select,2.52548515,318459,7.930330592007135
select,2.5264217500000004,918917,2.749347057460032
select,2.5265573,360459,7.009277892908763
select,2.5268515000000003,837958,3.015487053050392
select,2.5268837000000004,380458,6.641688964353491
select,2.5274210000000004,463750,5.449964420485176
select,2.52767335,955583,2.6451635807669245
select,2.5279599000000004,724083,3.491257079644185
select,2.5283174500000003,998667,2.531692195696864
select,2.5284562500000005,488500,5.175959570112591
select,2.52890835,350125,7.222872831131739
select,2.5289494500000003,993250,2.546135867102945
select,2.5289519,1018000,2.4842356581532417
select,2.52906845,595042,4.250235193482141
select,2.5298809,1502792,1.6834537979973279
select,2.53014025,280250,9.028154326494201
select,2.5302297000000005,666709,3.795103560923882
select,2.5314063,653625,3.8728725186460125
select,2.5319415000000003,1170292,2.163512610527971
select,2.5323253,336791,7.51898150485019
select,2.53295525,1516458,1.6703101899294277
select,2.53331395,577500,4.386690822510823
select,2.53366195,524375,4.831774874851012
select,2.5337562,529417,4.78593660573801
select,2.53413415,976417,2.595340054505401
select,2.53454815,839667,3.0185158521175657
select,2.5349260000000005,1292708,1.9609424556821806
select,2.5353054,332500,7.624978646616541
select,2.53574,831625,3.049138734405531
select,2.5362344,627208,4.043689493756457
select,2.5365412000000003,390083,6.502567915033468
select,2.5367121499999996,347458,7.300773474779684
select,2.53688735,330959,7.665261709154306
select,2.53723785,592417,4.282857936217225
select,2.53748895,351292,7.223304117372443
select,2.5377610500000003,658042,3.8565335495302735
select,2.538345900000001,1503458,1.6883384171689537
select,2.5389539500000002,1441750,1.7610223339691349
select,2.53905635,572417,4.435676001935652
select,2.5392374,436500,5.81726781214204
select,2.5395104500000003,1029083,2.467741134582925
select,2.5397509,678583,3.7427269766557663
select,2.5401670000000003,327584,7.75424623913256
select,2.5405146999999997,1367375,1.8579502331108875
select,2.5405207,934917,2.717375660085334
select,2.5407216000000004,571500,4.445707086614174
select,2.5409041500000003,1144167,2.2207458788795695
select,2.5410202500000003,279833,9.080488184024045
select,2.5413233,291625,8.714353364766396
select,2.5413712500000005,417541,6.086519048428778
select,2.5422911500000005,460167,5.524714179852098
select,2.5425296,1160250,2.1913635854341735
select,2.5431919500000006,828958,3.0679382429507895
select,2.54328865,660125,3.8527379662942622
select,2.54349225,1146208,2.219049465716519
select,2.5443495500000006,628333,4.049364827249247
select,2.54445215,373875,6.8056226011367436
select,2.5445706,281459,9.04064393037707
select,2.5448534,1342750,1.8952548128840065
select,2.5454387000000005,658791,3.86380308777746
select,2.54548505,713625,3.56697852513575
select,2.54554955,936208,2.718999997863723
select,2.5460026,549792,4.630846938478552
select,2.5464201000000006,1047375,2.431240100250627
select,2.54664585,511458,4.979188613727813
select,2.5470469000000007,700458,3.636259276073656
select,2.54740935,745500,3.417048088531187
select,2.5474332000000004,692750,3.677276362324071
select,2.5474884000000007,331791,7.677991265585868
select,2.5476438000000003,299500,8.506323205342238
select,2.5476438000000003,275917,9.233370180162876
select,2.5487382500000004,525792,4.847426834185383
select,2.549006800000001,861542,2.95865645551813
select,2.54987095,437958,5.822181464889327
select,2.5505386,1015792,2.510886677587538
select,2.55100045,1028166,2.481117300124688
select,2.5510625500000006,1607750,1.586728378168248
select,2.5512086000000007,759875,3.3574056259253173
select,2.55123195,345167,7.391297400968227
select,2.5517073,608416,4.194017415715563
select,2.5518425000000002,625500,4.0796842525979224
select,2.55201175,369959,6.898093437380899
select,2.5533358,350167,7.291765928828245
select,2.55350795,561042,4.551366831716699
select,2.5542608,379042,6.738727634404631
select,2.5548760500000003,562500,4.542001866666667
select,2.5555339,467042,5.4717432265192425
select,2.556164800000001,948125,2.6960208833223476
select,2.55630995,478166,5.346072179954242
select,2.5563581,666208,3.8371771278639706
select,2.55703905,782625,3.2672596070915194
select,2.5571762000000002,340458,7.510988726950168
select,2.5576882000000003,1115167,2.2935472444934257
select,2.5580760500000004,438833,5.82927001843526
select,2.5585008000000005,1217917,2.1007185218697173
select,2.5585788000000003,314375,8.138620437375746
select,2.55868165,500875,5.108423558772149
select,2.55895805,279875,9.143217686467175
